Kennzeichen,Beispiel
FD,Verkehrsraum für gleisgebundene Objekte
FD,Gleisraum
FDA,"Gleisraum, der nicht zur Überquerung vorgesehen ist"
FDA,Gleisbahn
FDB,"Gleisraum, der zur Überquerung vorgesehen ist"
FDB,Gleisübergang
FE,Verkehrsraum für Seefahrzeuge
FE,Seefahrzeugverkehrsraum
FEA,Seefahrzeugverkehrsraum für horizontalen Verkehr
FEA,Fahrrinne
FEA,Kanal
FEB,Seefahrzeugverkehrsraum für vertikalen Verkehr
FEB,Schleuse
FF,Verkehrsraum zum Trennen und Leiten
FF,Verkehrsleitraum
FFA,Verkehrsleitraum zum Trennen von Verkehrsräumen
FFA,Trennstreifen
FFB,Verkehrsleitraum zum Wechseln des Verkehrsmittels
FFB,Aus und Zustiegsplattformraum
FFC,Verkehrsleitraum zur Informationsweitergabe
FFC,Verkehrsinformationsraum
FFD,Verkehrsleitraum für Abstand zu anderen Objekten
FFD,Abstandsprofil
FFD,Gebäudeweite
FFD,Abstand
FFD,Abstandszone
FFE,"Verkehrsleitraum, der Teil einer nicht für den Verkehr vorgesehenen Straße ist"
FFE,Sperrgebiet
PA,Raum für physikalische Phänomene für Materiefluss oder auftreten
PA,Materieflussraum
PAA,Materieflussraum für Objekte
PAA,Müllraum
PAA,Müllbereich
PAA,Motorverbrennbereich
PAB,Materieflussraum für Feststoffe
PAB,Feststoffflussraum
PAC,Materieflussraum für Gase
PAC,Gasflussraum
PAC,Motorabgasbereich
PAC,Motoransaugbereich
PAD,Materieflussraum für Flüssigkeiten
PAD,Flüssigkeitsflussraum
PAD,Kondensatauffangraum
PAE,Materieflussraum für Plasma
PAE,Plasmaflussraum
PAF,Materieflussraum für mehrere Stoffarten
PAF,Rauchentwicklungsraum
PAF,Rauchausbreitung
PB,Raum für physikalische Phänomene für Energiefluss
PB,Energieflussraum
PBA,Energieflussraum für elektrische Energie
PBA,Flussraum für elektrische Energie
PBA,Blitzschlagbereich
PBB,Energieflussraum für Wärmeenergie
PBB,Wärmeenergieflussraum
PBB,Wärmeausbreitungsbereich
PBC,Energieflussraum für mechanische Energie
PBC,Flussraum für mechanische Energie
PBC,Aufschlagbereich
PBC,Aufprallbereich
PBD,Energieflussraum für Explosionen
PBD,Explosionsraum
PBE,Energieflussraum für Verbrennung
PBE,Feuerbereich
PBE,Gasfackelbereich
BA,elektrisches Potential
BA,Spannungswandler
BA,Spannungsmesseinheit
BA,Messwandler Spannung
BC,elektrischer Strom
BC,Messwandler Strom
BD,Dichte
BE,andere elektrische und elektromagnetische Größen
BE,Messwandler
BE,Messwiderstand
BF,"Fluss Durchfluss, Durchsatz"
BF,Volumenstrommessung
BF,Messblende
BF,Gaszähler
BF,Wasserzähler
BF,Durchflussmesser
BG,"Abstand, Länge, Stellung, Dehnung, Amplitude"
BG,Näherungsfühler und Näherungsschalter
BG,Bewegungsmelder
BG,Positionsschalter
BJ,Leistung
BJ,Wattmeter
BK,Zeit
BK,Uhr
BK,Zeitmesser
BL,"Höhenangabe, Stand"
BL,Füllstandsmessung
BM,"Wassergehalt, Feuchte"
BM,Feuchtigkeitsmesser
BP,"Druck, Vakuum"
BP,Druckfühler
BP,Drucksensor
BQ,"Qualität Zusammensetzung, Konzentration, Reinheit, Stoffeigenschaft"
BQ,Rauchwächter
BQ,Comessung
BQ,Viskosität
BR,Strahlung
BR,Photozelle
BR,Brandwächter
BR,Flammenwächter
BS,"Geschwindigkeit, Frequenz einschließlich Beschleunigung"
BS,Geschwindigkeitsmesser
BS,Drehzahlmesser
BS,Schwingungsmesser
BT,Temperatur
BT,Temperaturfühler
BU,Mehrfachvariable zusammengesetzte Größen
BU,Energiezähler
BW,"Gewichtkraft, Masse"
BX,sonstige Größen
BX,Mikrophon
BX,Videokamera
BZ,"Anzahl von Ereignissen, Zählungen, kombinierte Aufgaben"
BZ,Schaltspieldetektor
BZ,Radargerät
CA,kapazitive Speicherung elektrischer Energie
CA,Kondensator
CB,induktive Speicherung elektrischer Energie
CB,Spule
CC,chemische Speicherung elektrischer Energie
CC,Speicherbatterie
CC,Akkumulator
CC,statische USV
CF,Speichern von Informationen
CF,Cd
CF,Dvd
CF,Bandlaufwerk
CF,Festplatte
CL,"offenes Speichern von Stoffen an festem Ort Sammlung, Lagerung"
CL,Grube
CL,Becken
CL,Kaverne
CL,Zisterne
CM,"geschlossenes Speichern von Stoffen an festen Orten wie Sammlung, Lagerung"
CM,Ausdehnungsgefäß
CM,Behälter
CM,Druckspeicher
CM,Tank
CM,Brauchwasserspeicher
CN,"mobiles Speichern von Stoffen Sammlung, Lagerung"
CN,Container
CN,Gasflasche
CN,Transportbehälter
CP,Speichern von thermischer Energie
CP,Eisspeicher
CP,Hybrideenergiespeicher
CP,Energiepufferspeicher
CP,Erdspeicher
CP,Wärmepufferspeicher
CP,Dampfspeicher
CQ,Speichern von mechanischer Energie
CQ,Schwungrad
CQ,Dynamische USV
EA,Erzeugung von elektromagnetischer Strahlung für Beleuchtungszwecke mittels elektrischer Energie
EA,Beleuchtung
EA,Glühlampe
EA,Led
EA,Leuchte
EA,Leuchtstoffröhre
EB,Erzeugung von Wärmeenergie mittels Umwandlung von elektrischer Energie
EB,Elektroofen
EB,elektrischer Boiler
EB,Elektrolufterhitzer
EB,Heizstab
EB,Infrarotstrahler
EC,Erzeugung von Kälteenergie mittels Umwandlung von elektrischer Energie
EC,Gefrieraggregat
EC,Kühlaggregat
EC,Kältemaschine
EE,Erzeugung von anderer elektromagnetischer Strahlung mittels elektrischer Energie
EE,Laser
EE,Röntgengerät
EF,Erzeugung von anderer elektromagnetischer Strahlung zum Zwecke der Signalisierung
EL,Erzeugung von elektromagnetischer Strahlung für Beleuchtungszwecke durch Verbrennung fossiler Brennstoffe
EL,Gaslicht
EL,Gaslampe
EM,Erzeugung von thermischer Energie mittels Umwandlung chemischer Energie
EM,Brenner
EM,Wärmeerzeuger
EM,Heizkessel
EM,Ofen
EP,Erzeugung von Wärmeenergie durch Energieaustausch
EP,Lufterhitzer
EP,Verflüssiger
EP,Wärmetauscher
EP,Heizkörper
EP,Wärmepumpe
EQ,Erzeugung von Kälteenergie durch Energieaustausch
EQ,Kühlturm
EQ,Luftkühler
EQ,Verdampfer
EQ,Umluftkühlgerät
EQ,Kühldecke
EZ,kombinierte Aufgaben
EZ,Klimagerät
EZ,Klimatruhe
EZ,Induktionsgerät
FA,Schutz gegen Überspannungen
FA,Überspannungsableiter
FB,Schutz gegen Fehlerströme
FB,Fehlerstrom Schutzschalter
FC,Schutz gegen Überströme
FC,Sicherung
FC,Sicherungseinheit
FC,Leitungsschutzschalter
FE,Schutz gegen andere elektrische Gefährdungen
FE,Faradayscher Käfig
FE,Abschirmung
FL,Schützen gegen gefährliche Druckzustände
FL,Berstscheiben
FL,Sicherheitsarmatur
FL,Überdruckventil
FM,Schützen gegen Brandeinwirkungen
FM,Brandschutzeinrichtung
FM,Brandschutzklappen
FM,Brandschutztür
FM,Brandschott
FN,Schützen vor gefährlichen Betriebszuständen oder Beschädigung
FN,Schutzschild
FN,Schutzvorrichtungrammschutz
FN,Sicherheitskupplung
FN,Schlagschutz
FP,"Schützen gegen gefährliche Emissionen wie Strahlung, chemische Emissionen undLärm"
FP,Schalldämmkulisse
FP,Strahlenschutz
FP,Lärmschutzwand
FQ,Schützen gegen Gefährdungen oder unerwünschten Situationen von Personen oder Tieren z. B. Schutzvorrichtungen
FQ,Absperrung
FQ,Zaun
FQ,Brückennetz
FQ,Fluchtfenster
FQ,Fluchttür
FQ,Handlauf
FQ,Schranke schützend
FQ,Sichtschutz
FR,Schützen gegen Verschleiß und Korrosion
FR,Kathodische Schutzanode
FS,Schützen vor Umwelteinflüssen. Witterung und geophysikalische Auswirkungen.
FS,Witterungsschutz
FS,Dachpaneel
FS,Sonnenschutz
FS,Blendschutz
FS,Fassadenbekleidung
FS,Jalousie
FZ,kombinierte Aufgaben
GA,Initiieren eines elektrischen Energieflusses durch Einsatz mechanischer Energie
GA,Generator
GA,Dynamo
GA,Motorgeneratorsatz
GA,Notstromgenerator
GB,Initiieren eines elektrischen Energieflusses durch chemische Umwandlung
GB,Batterie
GB,Brennstoffzelle
GB,Trockenzellenbatterie
GC,Initiieren eines elektrischen Energieflusses mittels Licht
GC,Solarzelle
GF,Erzeugen von Signalen als Informationsträger
GF,Signalgeber
GF,Signalgenerator
GL,Initiieren eines stetigen Flusses von festen Stoffen
GL,Bandförderer
GL,Kettenförderer
GL,Zuteiler
GM,Initiieren eines unstetigen Flusses von festen Stoffen
GM,Aufzug
GM,Hubeinrichtung
GM,Kran
GP,"Initiieren eines Flusses von flüssigen und fließfähigen Stoffen, angetrieben mittels Energieversorgung"
GP,Pumpe
GP,Schneckenförderer
GQ,Initiieren eines Flusses von gasförmigen Stoffen durch mechanischen Antrieb
GQ,Gebläse
GQ,Lüfter
GQ,Ventilator
GQ,Verdichter
GQ,Vakuumpumpe
GQ,Sauger
GS,Initiieren eines Flusses von flüssigen oder gasförmigen Stoffen durch ein Treibmedium
GS,Ejektor
GS,Injektor
GS,Strahler
GT,Initiieren eines Flusses von flüssigen oder gasförmigen Stoffen durch Schwerkraft
GT,Schmiervorrichtung
GT,Öler
GZ,kombinierte Aufgaben
HM,Trennen von Stoffgemischen durch Fliehkraft
HM,Zentrifuge
HM,Zyklonabscheider
HN,Trennen von Stoffgemischen durch Schwerkraft
HN,Absetzbehälter
HN,Abscheider
HP,Trennen von Stoffgemischen durch thermische Verfahren
HP,Destillierer
HP,Trockner
HQ,Trennen von Stoffgemischen durch Filtern
HQ,Luftfilter
HQ,Flüssigkeitsfilter
HQ,Gasfilter
HQ,Gitter
HQ,Sieb
HQ,Tropfenabscheider
HQ,Schmutzfänger
HR,Trennen von Stoffgemischen durch elektrostatische oder magnetische Kräfte
HR,Magnetabscheider
HR,Elektrofilter
HS,Trennen von Stoffgemischen durch physikalische Verfahren
HS,Entsalzung
HS,Absorbtionswäscher
HS,Entfeuchter
HS,Ionentauscher
HS,Aktivkohleabsorbierer
HT,Erzeugen neuer gasförmiger Stoffe
HT,Vergaser
HT,Mischbox
HW,"Mischen zum Erzeugen neuer, fester, flüssiger, fließfähiger oder gasförmiger Stoffe"
HW,Mischer
HW,Befeuchter
HZ,kombinierte Aufgaben
KF,Verarbeiten von elektrischen und elektronischen Signalen
KF,Steuerung
KF,Relais
KF,Regler elektr.
KF,Steuergerät
KF,Ein/ausgangsbaugruppe
KF,Prozessrechner
KF,Cpu
KG,Verarbeiten von optischen und akustischen Signalen
KG,Spiegel
KG,Prüfgerät
KH,Verarbeiten von fluidtechnischen und pneumatischen Signalen
KH,Steuerventil
KH,Regler pneumatisch
KJ,Verarbeiten von mechanischen Signalen
KJ,Regler mechanisch
KK,Verarbeitung unterschiedlicher Informationsträger an Ein und Ausgang elektrisch und pneumatisch
KK,elektrohydraulischer Umformer
KK,elektrisches Vorsteuerventil
KK,Regler
KZ,kombinierte Aufgaben
MA,Antreiben durch elektromagnetische Wirkung
MA,Elektromotor
MA,Stellantriebelektromotorisch
MB,Antreiben durch magnetische Wirkung
MB,Magnetantrieb
MB,Stellantrieb elektromagnetisch
ML,Antreiben durch mechanische Kraft
ML,Federspeicherantrieb
ML,Stellantriebmechanisch
MM,Antreiben durch fluidtechnische oder pneumatische Kraft
MM,Fluidantrieb und Fluidmotor
MM,Stellantriebpneumatisch
MM,Hydraulikzylinder
MN,Antreiben durch Kraft von Dampfstrom
MN,Dampfturbine
MP,Antreiben durch Kraft von Gasstrom
MP,Gasturbine
MQ,Antreiben durch Windkraft
MQ,Windrad
MQ,Windturbine
MR,Antreiben durch Kraft von Flüssigkeitsstrom
MR,Wasserturbine
MS,Antreiben durch Kraft einer chemischen Umwandlung
MS,Verbrennungsmotor
MZ,kombinierte Aufgaben
PF,visuelle Anzeige von Einzelzuständen
PF,Led
PF,Signalleuchte
PG,visuelle Anzeige von Einzelvariablen
PG,Thermometer
PG,Manometer
PG,Pegelanzeige
PG,Voltmeter
PG,Amperemeter
PG,Wattmeter
PG,Zähler
PG,Uhr
PH,"visuelle Anzeige von Information in Zeichnungsform, Bildform und Textform"
PH,Barcodedrucker
PH,Rekorder
PH,Drucker
PH,Bildschirm
PH,Schreiber
PJ,akustische Informationsdarstellung
PJ,Klingel
PJ,Lautsprecher
PJ,Signalgerätakustisch
PK,fühlbare Informationsdarstellung
PK,Vibrator
PZ,kombinierte Aufgaben
QA,Schalten und Variieren von elektrischen Energiekreisen
QA,Leistungsschalter
QA,Schütz
QA,Thyristor
QA,Motoranlasser
QB,Trennen von elektrischen Energiekreisen
QB,Trennschalter
QB,Lasttrenner
QC,Erden von elektrischen Energiekreisen
QC,Erder
QC,Erdungsschalter
QL,Bremsen
QL,Bremse
QM,Schalten eines Flusses fließfähiger Stoffe in geschlossenen Umschließungen
QM,Absperrarmaturen auchEntleerungsarmaturen Klappe
QM,Absperrventil
QN,Verändern eines Flusses fließfähiger Stoffe in geschlossenen Umschließungen
QN,Gasregelstrecke
QN,Regelventil
QN,Regelklappe
QN,Regelarmatur
QP,Schalten oder Verändern eines Flusses fließfähiger Stoffe in offenen Umschließungen
QP,Schleuse
QP,Wehre
QQ,Ermöglichen von Zugang zu einem Raum oder einer Fläche
QQ,Tür
QQ,Drehkreuz
QQ,Schrankeabgrenzend
QR,Absperren eines Flusses fließfähiger Stoffe keine Armaturen
QR,Absperreinrichtung
QW,"Öffnen , Schließen von Einlässen Licht, Luft zu abgegrenzten Orten"
QW,Fenster
QW,Verglasung
QZ,kombinierte Aufgaben
RA,Begrenzen des Flusses von elektrischer Energie
RA,Widerstand
RA,Diode
RA,Drossel
RB,Stabilisieren eines Flusses von elektrischer Energie
RB,Usv
RF,Stabilisieren von Signalen
RF,Tiefpass
RF,Entzerrer
RF,Filter
RL,Verhindern von unerlaubtem Bedienen und Bewegungen mechanisch
RL,Begrenzer
RL,Schloss
RL,Arretierung
RM,"Verhindern des Rückflusses von gasförmigen, flüssigen und fließfähigen Stoffen"
RM,Rückschlagventil
RM,Rückschlagklappe
RM,Rückstauverschluss
RN,Begrenzen des Durchflusses von flüssigen und gasförmigen Stoffen
RN,Lufteinlass
RN,Luftauslass
RN,Drosselscheibe
RP,Abschirmen und Dämmen von Lärm
RP,Schalldämpfer
RQ,Abschirmen und Dämmen von Wärme oder Kälte
RQ,Wärmedämmung
RQ,Isolierung
RR,Abschirmen und Dämmen vor mechanischen Einwirkungen
RR,Anpralldämpfer
RR,Ausmauerung
RR,Spritzschutz
RR,Stoßdämpfer
RR,Kompensator
RS,Abschirmen und Dämmen vor chemischen Einwirkungen
RS,Auskleidung
RT,Abschirmen und Dämmen von Licht
RT,Lichtblende
RU,Abschirmen und Stabilisieren von Bewegung in Orten/im Gelände
RU,Zaun
RU,Trennwand
RZ,kombinierte Aufgaben
SF,Bereitstellen eines elektrischen Signals
SF,Dveingabegeräte
SF,Schalter
SF,Taster
SF,Sollwerteinsteller
SG,"Bereitstellen eines elektromagnetischen, optischen oder akustischen Signals"
SG,Lichtschranke
SG,Computermaus
SH,Bereitstellen eines mechanischen Signals
SH,Bedienelemente
SH,Handrad
SJ,Bereitstellung eines fluidtechnischen oder pneumatischen Signals
SJ,Bedienventil
SZ,kombinierte Aufgaben
TA,Umwandeln elektrischer Energie unter Beibehaltung der Energieart und Energieform
TA,Transformator
TA,Frequenzwandler
TA,Dc/dcwandler
TA,Frequenzumrichter
TB,"Umwandeln elektrischer Energie unter Beibehaltung der Energieart, aber Veränderung der Energieform"
TB,Gleichrichter
TB,Wechselrichter
TB,Ac/dcwandler
TB,Netzteil
TF,Umwandeln von Signalen
TF,U/iumformer
TF,Elektrischer Messumformer
TF,Antenne
TF,Verstärker
TF,Signalumformer
TL,"Umwandeln von Drehzahl, Drehmoment, Kraft in dieselbe Art"
TL,Drehzahl
TL,Drehmomentwandler
TL,Druckkraftverstärker
TL,Getriebe
TR,Umwandeln von Strahlungsenergie unter Beibehaltung der Energieform
TR,Brennglas
TR,Parabolspiegel
TZ,kombinierte Aufgaben
UA,Halten und Tragen von Einrichtungen elektrischer Energie
UA,Gerüst
UA,Stütze
UA,Einbau und Schwenkrahmen in Schaltschrank
UB,Halten und Tragen von elektrischen Energiekabeln und Leitungen
UB,Aufhänger
UB,Kabelkanal
UB,Kabelpritsche
UB,Kabeltrasse
UB,Mast
UC,Umschließen und Tragen von Einrichtungen elektrischer Energie
UC,Schaltschrank
UC,Gehäuse
UE,"Umschließen, Halten und Tragen von elektrischen und kommunikationstechnischen Anschlüssen"
UE,Bodentank
UE,Elektrant
UE,Brüstungskanal
UF,"Halten, Tragen, Umschließen von leittechnischen und kommunikationstechnischen Einrichtungen"
UF,Baugruppenträger
UF,Rack
UG,Halten und Tragen von leittechnischen und kommunikationstechnischen Kabeln und Leitungen
UG,Kabelkanal
UG,Kabelpritsche
UG,Kabeltrasse
UH,Umschließen und Tragen von leittechnischen Einrichtungen
UH,Steuerschrank
UH,Gehäuse
UL,Halten und Tragen von maschinentechnischen Einrichtungen
UL,Maschinenfundament
UM,Halten und Tragen von gebäudetechnischen Objekten
UM,Fundament
UM,Bohrpfahl
UM,Unterzug
UM,Oberzug
UM,Stütze
UM,Strukturelement
UN,Halten und Tragen von rohrleitungstechnischen Objekten
UN,Halterung für Rohrleitungen
UN,Rohrbrücke
UP,Halten und Führen von Wellen und Läufer
UP,Gleitlager
UP,Kugellager
UR,Befestigen und Verankern von maschinentechnischen Einrichtungen
UR,Konsole
UR,Montagegestell
UR,Träger
US,räumliche Objekte zur Unterbringung und zum Tragen anderer Objekte
US,Schacht
US,Raum
US,Korridor
US,Halle
UZ,kombinierte Aufgaben
VQ,"Reinigen von Stoffen, Produkten oder Einrichtungen"
VQ,Staubsauger
VQ,Waschmaschine
VQ,Gebäudereinigungseinrichtung
WA,Verteilen von elektrischer Energie > 1 000 V AC oder > 1 500 V DC
WA,Stromschiene
WA,elektrischer Verteiler
WA,Sammelschiene
WB,Transportieren von elektrischer Energie > 1 000 V AC oder > 1 500 V DC
WB,Kabel
WB,Leiter
WB,Durchführung
WC,Verteilen von elektrischer Energie <= 1 000 V AC oder <= 1 500 V DC
WC,elektrischer Verteiler
WC,Sammelschiene
WD,Transportieren von elektrischer Energie <= 1 000 V AC oder <= 1 500 V DC
WD,Leistungskabel
WE,Leiten von Erdpotential oder Bezugspotential
WE,Erdungsschiene
WE,Potentialausgleichsschiene
WF,Verteilen von elektrischen oder elektronischen Signalen
WF,Datenbus
WF,Feldbus
WF,Rangierverteiler
WG,Transportieren von elektrischen oder elektronischen Signalen
WG,Steuerkabel
WG,Messkabel
WG,Datenleitung
WH,Transportieren und Führen von optischen Signalen
WH,Lichtwellenleiter
WH,Glasfaserkabel
WH,Kabel optisch
WL,Transportieren von Stoffen und Produkten.Nicht angetrieben
WL,Förderer
WL,schiefe Ebene
WL,Rollentisch
WM,Leiten und Führen von Strömen flüssiger und fließfähiger Stoffe. Offene Umschließungen.
WM,Abläufe
WM,Kanal
WM,Rinne
WM,Bodeneinlauf
WN,"Leiten und Führen von Strömen flüssiger, fließfähiger und gasförmiger Stoffe. Ggeschlossene und flexible Umschließungen."
WN,Schlauch
WP,Leiten und Führen von Strömen flüssiger und fließfähiger Stoffe. Geschlossene und starre Umschließungen.
WP,Luftkanal
WP,Rohrleitung
WP,Abwasserleitung
WQ,Übertragen von mechanischer Energie
WQ,Läufer
WQ,Kette
WQ,Welle
WR,Leiten und Führen für spurgebundene Transportmittel
WR,Schienen
WR,Weicheneinrichtung
WS,Leiten und Führen von Personen Begeheinrichtungen
WS,Schleuse
WS,Treppe
WS,Laufsteg
WS,Plattform
WT,Leiten und Führen von mobilen Transportmitteln Transportwege
WT,befahrbare Verkehrsfläche
WT,begehbare Verkehrsfläche
WT,Schifffahrtsweg
WZ,kombinierte Aufgaben
XB,Anschließen und Verbinden von Objekten > 1 000 V AC oder > 1 500 V DC
XB,Klemme
XB,Leiste
XB,Muffe
XD,Anschließen und Verbinden von Objekten <= 1 000 V AC oder <= 1 500 V DC < 1 kV
XD,Klemme
XD,Leiste
XD,Steckverbinder
XD,Lsaleisten
XD,Steckdose
XE,Anschließen von Erdpotential oder Bezugspotential
XE,Erdungsklemme
XE,Schirmanschlussklemme
XF,Verbinden in Datenübertragungsnetzen
XF,Hub
XF,Switch
XF,Patchpanel
XG,Verbinden von elektrischen Signalträgern
XG,Signalverteiler
XG,Steckverbinder
XG,Anschlusselement
XH,Verbinden optisch von Signalen
XH,optischer Anschluss
XL,Verbinden starrer Umschließungen für Stoffströme
XL,Flansch
XL,Kupplung
XL,Fittings
XM,Verbinden flexibler Umschließungen für Stoffströme
XM,Schlauchverbindung
XM,kupplung
XN,Verbinden von Objekten zur Übertragung von mechanischer Energie nicht trennbar
XN,Kupplung
XN,starr
XP,Verbinden von Objekten zur Übertragung von mechanischer Energie schaltbar und variabel
XP,Schaltkupplung
XP,Regelkupplung
XQ,"Verbinden von Objekten, unlösbar"
XQ,Schweiß
XQ,Löt
XQ,Klebeverbindung
XR,"Verbinden von Objekten, lösbar"
XR,Haken
XR,Öse
XZ,kombinierte Aufgaben
QQB,Fassade
QQA,Fenster
RQF,Jalousien
RQE,Markisen
FMB,Natürliche Rauchabzugsanlagen
FMB,Natürliche Waermeabzugsanlagen
RQG,Rolläden
QQF,Rolltor
QQF,Schnellauftor
QQF,Sektionaltor
ULD,Stütze
QQC,Türen
RQJ,Wand nicht tragend
ULM,Wand tragend
NCB,Wandbekleidung
QQC,Autokamtiktür zwei Flüglig
QQC,Autokamtiktür ein Flüglig
FMG,Brandschutzflügeltüren
FMG,"Brandschutzschiebetüren,"
FMG,Brandschutztüren
QQC,Drehflügeltür
QQC,Glasschiebetüren
RQF,Jalousien
QQC,Kraftbetriebene Türen/Tore
QQC,Pendeltüren
RQD,Raffstores
RQG,Rolläden
QQC,Schiebetor
FMG,Schnellauftore
ULD,Stütze
ULM,Wand
RQJ,Wand nicht tragend
NCB,Wandbekleidung
XKE,Abläufe
QMA,Absperrschieber
WPA,Abwasserleitungen
QPA,Automatische Spülarmaturen
QNA,Automatische Spülventile
WPE,Bewässerungsanlagen
GPF,Brunnenwasseranlage
QNC,Dosieranlagen
GPA,Druckerhöhungsanlagen
CND,Druckhalteeinrichtungen
CNB,Druckluftbehälter
SJB,Druckschalter
HSD,Enthärtungsanlagen
HQA,Fettabscheider
CPB,Gastank
XMA,Hauseinspeisung mit Filter
GPE,Liftingstation
GPE,Hebeanlage
GQA,Kompressor
FLE,Membranausdehungsgefäß
HQA,Ölabscheider
CMA,Regenwassernutzungsanlage
XK,Sanitärobjekte
WPA,Steigleitungen
GP,Tauchpumpe
HSE,VE Anlagen
HYA,Wasseraufbereitsungsanlagen
HYA,Wasseraufbereitung
BZA,Wasserzähler
QMA,Zentrale Kaltwasserverteilungen
RMB,"Abgasanlage, Abgasklappe"
MSD,Bhkw
EBC,"Dachrinnenheizung,"
GQC,Dunkelstrahler
EBB,Elektroheizkörper
EGD,Fernwärmeübergabestation
EPA,Fussbodenheizung
EPC,Heizkörper
WVA,Heizungsverteilung
GQC,Hellstrahler
CMA,Kraftstofftank
CMA,Öltank
CPA,Pufferspeicher
EBC,Rohrbegleitheizungen
GRA,Solarkollektor
WVC,Unterverteilungen
EMB,Wärmeerzeugungsanlagen
EGA,Wärmepumpe
EGA,Plattenwärmetauscher
EGA,Rohrbündelwärmetauscher
EGC,Wärmetauscher
EBA,Warmwasserbereiter
GQD,Abluftanlage
EQD,Außengeräte
FMA,Brandschutzklappen Asbesthaltig
FMA,Brandschutzklappen
FMG,Brandschutzventile
EQB,Deckenkühler
GQD,Entrauchungsventilatoren
EQD,Kälteanlagen
EQD,Kältemaschienen
EQD,Klimaanlagen
ECB,Klimasplitt
EQB,Kühltürme geschlossen
EQB,Kühltürme offen
GQB,Luftschleieranlagen
GQD,Lüftungsanlagen
FMB,RWA – Anlagen
FMB,Rauch warn Anlagen
EQD,Teilklimaanlagen
GQB,Torschleieranlagen
EQA,Verflüssigereinheiten
GQD,Abuftanlage
GQD,Zuluftanlage
GPA,Zyrkulationspumpen
GQD,Fortluftanlage
GQD,Aussenluftanlage
GQD,Umluftanlage
GQD,Luftzonenanlage
EQD,Kaltwassersatz
XDC,Anzahl Felder Niederspannung Hauptverteilung NSHV
XDA,Einzelaufnahme
XDA,Einzelaufnahme Verteiler/Felder
FBB,Erdung und Blitzschutz
TAA,"Maschennetztrafo, 20kV Schaltanlage"
RBA,"Notstrom, USV"
XDE,NSHV zu Trafo
XDC,NSL Verteilung
XDC,SLA Verteilung
GC,Photovoltaikanlagen
UAC,Raumbeleuchtung
UAC,Sicherheitsbeleuchtungsanlagen
TAA,Sykatec 400Hz Umformer
PJB,Alarmglocke
PJB,Hupe
BXB,Einbruchmeldeanlage
BX,ELA Anlagen
WG,Kupferleitung 
PJA,Lautsprecher
PJA,Lautsprecherlinien
WH,LWL Leitungen
TFA,Notruftelefone
GFA,Objektfunk
PFA,Singalanlage
PFA,Ampeln
BXA,Sprechanlage
BXA,Sprechstellen
TFE,Telefonverteiler
BXC,Überwachungskameras
PGK,Uhrenanlage
RBD,Verstärker
BXC,Videoanlage
BQF,Brandmeldeanlage
FLE,Ausdehnungsgefaess
CND,Druckhalteeinrichtungen
CNB,Druckluftbehälter
WPA,Druckluftleitung
QNB,Druckluftsteuerung
FMO,Feuerlöschleitung trocken
FML,Feuerlöschleitungen nass
FMN,Feuerlöschversorgungsanlage
HQB,Filter
FMD,Handfeuerlöscher.
HPA,Kältetrockner
GQA,Kolbenkompressoren
FML,Löschwassereinspeisung
HQC,Öl Wasser Trenner
GQA,Schraubenkompressoren
FMM,Sprinkleranlagen
GP,Vakuumpumpen
FMP,Wandhydranten
HQA,Zyklonenabscheider
ZRA,Raumautomationsanlage
 UC,Schaltschränke
HQA,Abscheider
WPC,Abwasserleitung
PHA,Anzeigetafel
UAC,Außenbeleuchtung
UAC,Außenbeleuchtung und Lichtmasten
GQD,Außenluftansaugung
XK,badetechnische Anlage
GPF,Beregnungsanlage
BX,Beschallungsanlage
GPF,Brunnenanlage
GPA,Druckerhöhungsanlage
RBA,Eigenstromerzeuger
WMA,Entwässerung
EGC,Erdwäremetauscher
WBB,Fahrleitungen
CPB,Flüssiggasanlage
UBD,Flutlicht
GQD,Fortluftausblas
EPA,Freiflächenheizung
TAA,Freilufttrafostation
WPA,Gasleitung
PHA,Geschwindigkeitsanzeigen
GPE,Hebeanlage
EQD,Kälteversorgung
HMA,Kläranlage
UBD,Ladesäule
FMJ,Löschwasseranlage
CLA,Löschwasserbrunnen
WZA,Medienversorgungsanlage
FMP,Oberflurhydranten
BXB,Objektsicherungsanlagen
QQH,Parkleitsystem
EPC,Rampenheizung
CLA,Regenwasserschacht
XKE,Regenwasserstraßeneinläufe
HMA,Sammelgrube
XBA,Stromleitung
CMA,Tankanlage
PFA,Verkehrssignalanlage
EMB,Wärmeerzeugungsanlage
EPB,Wärmeversorgungsleitung
WPA,Wasserversorgungsleitung
PGK,Zeitdienstanlage
CLA,Zisterne
BBA,Leitfähigkeitsmessgerät
BBA,Leitwertmessgerät
BBC,Leitwertsensor und Messwert für thermischen Widerstand
BCB,Stromrelais
BCB,Stromschalter
BED,Magnetkontakt
BED,Fensterkontakt
BED,Reedschalter
BED,Türkontakt
BFA,Strömungsfühler
BFA,Durchflussmesser
BFA,Medium Luft
BFA,Volumenstromfühler
BFA,Wasserzähler
BFB,Strömungsschalter
BFB,Gasflussschalter
BFB,Strömungsmelder
BFB,Strömungswächter
BGA,Windrichtungssensor
BGB,Bewegungsmelder PIR
BGC,Schneehöhensensor
BHA,Durchflussenergiemessgerät
BHA,Gasenergiezähler
BHB,Energiezähler
BHB,Wärmeenergiemessgerät
